cgpa_gap,skill_match_count,current_year,tenth_pct,twelfth_pct,is_eligible
0.61,2,3,77.1,68.6,0
0.16,6,4,63.4,89.6,1
-0.02,4,4,100.0,96.1,1
0.2,3,3,78.7,100.0,1
1.32,0,1,83.0,76.6,1
-0.19,0,4,72.6,81.0,0
0.35,4,4,71.5,85.0,1
0.55,4,2,97.1,90.0,1
1.65,4,2,58.8,79.4,1
0.16,1,1,80.8,86.2,0
1.17,4,4,65.9,81.1,1
1.39,0,4,73.9,81.7,1
0.35,1,1,71.6,65.9,0
0.23,3,3,68.1,72.4,1
0.14,4,2,78.4,70.2,1
0.2,5,3,52.3,62.9,1
1.08,7,1,74.8,57.8,1
0.58,6,4,77.1,71.3,1
0.59,3,2,64.4,73.1,1
-0.5,6,4,93.1,77.2,1
-0.37,0,1,72.1,82.1,0
2.11,6,3,75.6,78.1,1
0.26,3,2,72.1,73.2,1
-0.22,6,4,77.2,65.9,1
1.54,7,3,91.1,85.6,1
0.63,5,3,100.0,74.9,1
0.86,7,1,85.5,71.2,1
0.29,0,3,88.9,73.9,1
0.15,1,1,95.2,67.9,0
0.26,5,2,80.5,70.2,1
-0.71,4,1,93.7,69.8,1
0.33,0,1,85.9,72.8,0
0.64,5,3,79.4,83.2,1
1.88,0,1,81.5,80.5,1
0.47,7,3,59.8,93.0,1
-1.47,1,4,80.9,89.3,0
0.32,3,1,62.6,97.5,1
2.59,6,3,61.7,82.2,1
1.09,4,2,79.9,82.0,1
-0.25,5,2,66.9,70.6,1
0.87,5,3,77.9,85.1,1
-0.19,7,3,79.4,68.8,1
-0.68,3,3,79.8,59.8,1
0.12,7,1,69.0,92.8,1
0.47,4,3,87.0,62.3,1
-1.1,7,2,77.1,80.8,1
-0.52,5,2,82.4,66.3,1
0.41,1,4,66.0,88.4,1
0.07,5,1,76.2,89.9,1
0.72,7,2,89.0,81.8,1
-0.57,1,2,87.7,89.7,0
0.97,6,1,70.0,76.1,1
-0.55,0,4,72.5,100.0,0
1.71,6,2,68.1,84.2,1
-0.97,6,3,71.4,66.1,1
-0.47,1,2,64.0,76.8,0
0.73,5,4,76.6,74.3,1
1.73,0,3,84.3,73.2,1
0.65,4,2,70.1,57.8,1
0.85,7,4,77.1,80.3,1
0.41,1,4,75.8,60.8,1
-0.42,1,3,88.6,48.2,0
0.01,3,1,71.9,72.2,1
-0.57,2,3,72.2,67.7,0
-0.62,0,3,69.5,66.5,0
0.72,3,2,66.6,41.9,1
-0.5,2,1,83.3,66.6,0
0.66,0,3,76.6,74.1,0
-0.64,2,4,78.5,69.0,0
0.64,0,2,90.7,80.3,1
0.01,7,2,91.3,91.3,1
1.53,7,1,61.5,81.7,1
0.66,2,3,84.5,87.3,1
1.39,7,4,80.3,88.2,1
-0.2,3,4,73.4,64.8,1
0.44,7,2,81.3,80.8,1
-0.38,1,1,60.7,86.9,0
0.07,2,2,92.6,71.2,1
0.19,5,4,83.1,67.3,1
-0.18,1,1,69.3,81.8,0
-0.57,6,1,72.1,59.7,0
-0.73,3,4,61.0,64.0,0
-1.47,3,3,74.9,68.7,0
-0.45,3,1,73.2,81.0,0
0.9,6,1,64.7,78.4,1
-0.88,0,2,85.8,87.4,0
-0.69,6,3,90.8,65.9,1
1.83,6,4,77.7,65.3,1
-0.11,6,4,74.9,81.8,1
0.66,7,2,82.3,67.2,1
0.91,6,2,77.8,69.4,1
0.93,4,4,67.2,55.6,1
-0.82,3,4,71.5,79.2,1
0.22,3,1,75.0,93.0,1
-0.89,6,3,80.5,64.7,1
2.36,3,3,78.1,87.2,1
-0.88,4,1,80.1,75.3,1
-0.44,0,4,62.8,56.6,0
-0.43,2,2,84.7,66.2,0
-0.8,2,3,78.0,65.5,0
1.48,3,2,100.0,72.5,1
2.34,4,3,74.1,80.6,1
0.02,5,4,81.2,96.3,1
-0.66,3,2,100.0,60.3,1
-1.39,1,2,79.9,70.7,0
0.2,4,4,77.3,66.1,1
0.15,0,4,68.1,62.1,1
-0.12,6,4,93.3,77.0,1
0.58,6,4,66.4,76.0,1
0.72,1,3,82.3,56.0,0
0.66,2,4,73.3,76.2,1
0.15,0,4,76.1,62.7,1
-0.48,2,1,63.8,76.1,0
0.93,0,3,91.4,90.0,1
0.41,7,1,75.2,81.1,1
1.11,1,3,65.8,78.0,1
1.03,5,2,90.5,70.2,1
-0.74,4,2,73.0,76.7,0
-0.75,1,4,81.3,82.2,0
-0.2,6,3,86.4,81.1,1
-0.45,0,3,82.7,74.9,0
1.0,7,4,56.0,78.4,1
0.68,5,1,85.0,61.5,1
1.28,5,3,77.0,67.9,1
0.72,7,1,74.7,83.8,1
0.57,3,1,76.9,85.3,1
1.36,2,1,61.9,77.0,1
0.78,1,3,79.9,92.3,1
0.45,7,3,64.4,81.6,1
1.58,3,4,75.1,73.4,1
0.49,6,2,79.6,62.6,1
0.16,2,4,88.7,91.8,1
-0.27,7,2,69.8,84.5,1
0.96,6,1,92.5,95.8,1
1.39,2,1,87.5,99.8,1
0.36,3,1,73.7,61.8,1
1.45,6,2,66.9,61.9,1
-1.18,1,2,63.6,44.5,0
0.36,0,4,80.7,86.1,1
0.37,2,1,70.6,83.2,1
-0.18,4,2,90.0,77.1,1
2.31,1,4,71.2,62.5,1
0.35,2,1,69.0,75.0,1
0.07,7,2,80.3,78.0,1
0.42,0,1,71.1,84.6,0
-1.2,0,3,78.1,79.0,0
-0.21,3,4,87.9,83.3,1
1.19,0,1,79.2,74.6,1
-0.1,0,2,79.2,89.0,1
-0.26,1,2,80.1,82.9,1
1.45,0,4,61.1,62.9,1
1.47,6,4,81.9,91.3,1
0.81,0,1,79.6,89.5,1
0.04,4,2,86.9,81.1,1
0.21,5,4,84.1,79.1,1
-0.24,5,1,76.0,94.2,1
-0.4,5,4,88.3,58.0,1
-0.44,2,1,75.1,89.7,0
-0.09,7,3,80.5,70.8,1
-0.43,0,4,74.9,88.0,0
-0.85,0,3,82.6,77.3,0
0.58,6,4,74.2,62.3,1
0.59,0,3,94.5,70.5,1
1.76,1,1,98.2,87.2,1
-0.13,1,3,86.7,73.7,0
0.64,0,3,93.4,69.2,1
0.65,0,2,62.6,69.1,1
0.2,4,1,63.8,83.1,1
1.0,5,3,74.8,95.3,1
1.02,0,3,78.4,52.5,1
0.66,7,4,76.0,100.0,1
0.2,0,1,61.6,78.2,0
0.11,5,3,89.5,82.4,1
-0.69,6,4,99.5,71.2,1
-0.24,4,4,90.8,76.0,1
-0.1,3,4,88.9,78.1,1
-0.5,0,1,80.3,64.5,0
0.75,1,1,69.6,67.1,0
1.36,6,3,78.7,89.0,1
-0.33,2,2,99.1,58.9,0
0.63,0,1,74.5,80.9,1
-0.43,5,1,73.5,71.9,1
0.16,5,1,89.1,65.4,1
-0.15,0,2,89.7,97.7,0
0.88,0,3,69.5,65.5,1
-0.14,0,1,75.4,63.6,0
1.21,0,1,73.0,73.9,1
0.2,4,2,78.7,67.5,1
-0.12,1,4,89.0,76.1,1
-0.6,4,4,70.0,77.7,1
